model_id,datetime,reference_datetime,site_id,family,parameter,variable,prediction
wtemp_RW_model,2023-02-07,2023-01-12,BARC,ensemble,1,temperature,21.101828022656413
wtemp_RW_model,2023-02-08,2023-01-12,BARC,ensemble,1,temperature,20.372879214811515
wtemp_RW_model,2023-02-09,2023-01-12,BARC,ensemble,1,temperature,20.471120697402043
wtemp_RW_model,2023-02-10,2023-01-12,BARC,ensemble,1,temperature,20.276668909257044
wtemp_RW_model,2023-01-13,2023-01-12,BARC,ensemble,10,temperature,15.198685355704415
wtemp_RW_model,2023-01-14,2023-01-12,BARC,ensemble,10,temperature,13.421414203904593
wtemp_RW_model,2023-01-15,2023-01-12,BARC,ensemble,10,temperature,13.305934409758336
wtemp_RW_model,2023-01-16,2023-01-12,BARC,ensemble,10,temperature,12.853937686972813
wtemp_RW_model,2023-01-17,2023-01-12,BARC,ensemble,10,temperature,13.066822971919963
wtemp_RW_model,2023-01-18,2023-01-12,BARC,ensemble,10,temperature,13.127621183774968
wtemp_RW_model,2023-01-19,2023-01-12,BARC,ensemble,10,temperature,12.60454224383028
wtemp_RW_model,2023-01-20,2023-01-12,BARC,ensemble,10,temperature,11.44675845957821
wtemp_RW_model,2023-01-21,2023-01-12,BARC,ensemble,10,temperature,9.944092385718925
wtemp_RW_model,2023-01-22,2023-01-12,BARC,ensemble,10,temperature,9.354508105690618
wtemp_RW_model,2023-01-23,2023-01-12,BARC,ensemble,10,temperature,9.474514064024492
wtemp_RW_model,2023-01-24,2023-01-12,BARC,ensemble,10,temperature,8.844866964511844
wtemp_RW_model,2023-01-25,2023-01-12,BARC,ensemble,10,temperature,8.532860990138364
wtemp_RW_model,2023-01-26,2023-01-12,BARC,ensemble,10,temperature,8.660125042834203
wtemp_RW_model,2023-01-27,2023-01-12,BARC,ensemble,10,temperature,8.255055865575732
wtemp_RW_model,2023-01-28,2023-01-12,BARC,ensemble,10,temperature,8.2306457440974
wtemp_RW_model,2023-01-29,2023-01-12,BARC,ensemble,10,temperature,8.92334855522381
wtemp_RW_model,2023-01-30,2023-01-12,BARC,ensemble,10,temperature,9.676387546904085
wtemp_RW_model,2023-01-31,2023-01-12,BARC,ensemble,10,temperature,9.485790023234827
wtemp_RW_model,2023-02-01,2023-01-12,BARC,ensemble,10,temperature,10.498206592577754
wtemp_RW_model,2023-02-02,2023-01-12,BARC,ensemble,10,temperature,10.103334869792231
wtemp_RW_model,2023-02-03,2023-01-12,BARC,ensemble,10,temperature,9.969063637202787
wtemp_RW_model,2023-02-04,2023-01-12,BARC,ensemble,10,temperature,9.780120511465839
wtemp_RW_model,2023-02-05,2023-01-12,BARC,ensemble,10,temperature,10.250363167765283
wtemp_RW_model,2023-02-06,2023-01-12,BARC,ensemble,10,temperature,10.770672489985843
wtemp_RW_model,2023-02-07,2023-01-12,BARC,ensemble,10,temperature,10.986030713306345
wtemp_RW_model,2023-02-08,2023-01-12,BARC,ensemble,10,temperature,11.903430486154832
wtemp_RW_model,2023-02-09,2023-01-12,BARC,ensemble,10,temperature,11.781514326029157
wtemp_RW_model,2023-02-10,2023-01-12,BARC,ensemble,10,temperature,11.756980445528743
wtemp_RW_model,2023-01-13,2023-01-12,BARC,ensemble,100,temperature,16.804744833715546
wtemp_RW_model,2023-01-14,2023-01-12,BARC,ensemble,100,temperature,16.319431934459438
wtemp_RW_model,2023-01-15,2023-01-12,BARC,ensemble,100,temperature,17.627984114568406
wtemp_RW_model,2023-01-16,2023-01-12,BARC,ensemble,100,temperature,17.426163862371116
wtemp_RW_model,2023-01-17,2023-01-12,BARC,ensemble,100,temperature,17.144924322575555
wtemp_RW_model,2023-01-18,2023-01-12,BARC,ensemble,100,temperature,17.163778089986113
wtemp_RW_model,2023-01-19,2023-01-12,BARC,ensemble,100,temperature,17.48721030027617
wtemp_RW_model,2023-01-20,2023-01-12,BARC,ensemble,100,temperature,16.255431364605496
wtemp_RW_model,2023-01-21,2023-01-12,BARC,ensemble,100,temperature,15.950391352673329
wtemp_RW_model,2023-01-22,2023-01-12,BARC,ensemble,100,temperature,15.932290130254161
wtemp_RW_model,2023-01-23,2023-01-12,BARC,ensemble,100,temperature,15.95947331863499
wtemp_RW_model,2023-01-24,2023-01-12,BARC,ensemble,100,temperature,15.850443083182995
wtemp_RW_model,2023-01-25,2023-01-12,BARC,ensemble,100,temperature,16.27889485528839
wtemp_RW_model,2023-01-26,2023-01-12,BARC,ensemble,100,temperature,17.337478601053924
wtemp_RW_model,2023-01-27,2023-01-12,BARC,ensemble,100,temperature,17.813304199450393
wtemp_RW_model,2023-01-28,2023-01-12,BARC,ensemble,100,temperature,18.180213522416512
wtemp_RW_model,2023-01-29,2023-01-12,BARC,ensemble,100,temperature,18.261955971419113
wtemp_RW_model,2023-01-30,2023-01-12,BARC,ensemble,100,temperature,18.311216484861415
wtemp_RW_model,2023-01-31,2023-01-12,BARC,ensemble,100,temperature,17.64646403161469
wtemp_RW_model,2023-02-01,2023-01-12,BARC,ensemble,100,temperature,17.966332409414857
wtemp_RW_model,2023-02-02,2023-01-12,BARC,ensemble,100,temperature,17.760880621269862
wtemp_RW_model,2023-02-03,2023-01-12,BARC,ensemble,100,temperature,17.67770863811298
wtemp_RW_model,2023-02-04,2023-01-12,BARC,ensemble,100,temperature,17.39867550076163
wtemp_RW_model,2023-02-05,2023-01-12,BARC,ensemble,100,temperature,17.26267445450759
wtemp_RW_model,2023-02-06,2023-01-12,BARC,ensemble,100,temperature,17.1537635794474
wtemp_RW_model,2023-02-07,2023-01-12,BARC,ensemble,100,temperature,16.083079111989775
wtemp_RW_model,2023-02-08,2023-01-12,BARC,ensemble,100,temperature,16.30227689480491
wtemp_RW_model,2023-02-09,2023-01-12,BARC,ensemble,100,temperature,16.89668621777102
wtemp_RW_model,2023-02-10,2023-01-12,BARC,ensemble,100,temperature,16.79564712803872
wtemp_RW_model,2023-01-13,2023-01-12,BARC,ensemble,101,temperature,16.78773212938963
wtemp_RW_model,2023-01-14,2023-01-12,BARC,ensemble,101,temperature,16.945014887410515
wtemp_RW_model,2023-01-15,2023-01-12,BARC,ensemble,101,temperature,17.11484881355123
wtemp_RW_model,2023-01-16,2023-01-12,BARC,ensemble,101,temperature,17.5232759936602
wtemp_RW_model,2023-01-17,2023-01-12,BARC,ensemble,101,temperature,17.526988568049482
wtemp_RW_model,2023-01-18,2023-01-12,BARC,ensemble,101,temperature,17.47885790436366
wtemp_RW_model,2023-01-19,2023-01-12,BARC,ensemble,101,temperature,17.99916722658422
wtemp_RW_model,2023-01-20,2023-01-12,BARC,ensemble,101,temperature,18.207432624031405
wtemp_RW_model,2023-01-21,2023-01-12,BARC,ensemble,101,temperature,18.503698721758703
wtemp_RW_model,2023-01-22,2023-01-12,BARC,ensemble,101,temperature,18.478652990926992
wtemp_RW_model,2023-01-23,2023-01-12,BARC,ensemble,101,temperature,19.373630534483926
wtemp_RW_model,2023-01-24,2023-01-12,BARC,ensemble,101,temperature,19.574808848711694
wtemp_RW_model,2023-01-25,2023-01-12,BARC,ensemble,101,temperature,20.121099124058755
wtemp_RW_model,2023-01-26,2023-01-12,BARC,ensemble,101,temperature,19.12677354364322
wtemp_RW_model,2023-01-27,2023-01-12,BARC,ensemble,101,temperature,19.315315859008166
wtemp_RW_model,2023-01-28,2023-01-12,BARC,ensemble,101,temperature,19.239239070863174
wtemp_RW_model,2023-01-29,2023-01-12,BARC,ensemble,101,temperature,19.063231727162616
wtemp_RW_model,2023-01-30,2023-01-12,BARC,ensemble,101,temperature,18.83741028089796
wtemp_RW_model,2023-01-31,2023-01-12,BARC,ensemble,101,temperature,18.271711035788954
wtemp_RW_model,2023-02-01,2023-01-12,BARC,ensemble,101,temperature,18.002114803199518
wtemp_RW_model,2023-02-02,2023-01-12,BARC,ensemble,101,temperature,17.88956557492862
wtemp_RW_model,2023-02-03,2023-01-12,BARC,ensemble,101,temperature,17.737378514036024
wtemp_RW_model,2023-02-04,2023-01-12,BARC,ensemble,101,temperature,17.6884545036688
wtemp_RW_model,2023-02-05,2023-01-12,BARC,ensemble,101,temperature,18.227365381761466
wtemp_RW_model,2023-02-06,2023-01-12,BARC,ensemble,101,temperature,18.581105690643074
wtemp_RW_model,2023-02-07,2023-01-12,BARC,ensemble,101,temperature,18.972461414235163
wtemp_RW_model,2023-02-08,2023-01-12,BARC,ensemble,101,temperature,19.639106848312384
wtemp_RW_model,2023-02-09,2023-01-12,BARC,ensemble,101,temperature,19.51248376693003
wtemp_RW_model,2023-02-10,2023-01-12,BARC,ensemble,101,temperature,19.492239232115583
wtemp_RW_model,2023-01-13,2023-01-12,BARC,ensemble,102,temperature,16.6718215571854
wtemp_RW_model,2023-01-14,2023-01-12,BARC,ensemble,102,temperature,16.441848510537
wtemp_RW_model,2023-01-15,2023-01-12,BARC,ensemble,102,temperature,16.021766266042796
wtemp_RW_model,2023-01-16,2023-01-12,BARC,ensemble,102,temperature,15.865133082118545
wtemp_RW_model,2023-01-17,2023-01-12,BARC,ensemble,102,temperature,15.585734697729414
wtemp_RW_model,2023-01-18,2023-01-12,BARC,ensemble,102,temperature,15.754858351503607
wtemp_RW_model,2023-01-19,2023-01-12,BARC,ensemble,102,temperature,15.932000460072222
wtemp_RW_model,2023-01-20,2023-01-12,BARC,ensemble,102,temperature,15.723434683578263
wtemp_RW_model,2023-01-21,2023-01-12,BARC,ensemble,102,temperature,15.807389641465011
wtemp_RW_model,2023-01-22,2023-01-12,BARC,ensemble,102,temperature,14.829376233601703
wtemp_RW_model,2023-01-23,2023-01-12,BARC,ensemble,102,temperature,14.796216112123371
wtemp_RW_model,2023-01-24,2023-01-12,BARC,ensemble,102,temperature,15.163635958038219
wtemp_RW_model,2023-01-25,2023-01-12,BARC,ensemble,102,temperature,15.768676350098632
wtemp_RW_model,2023-01-26,2023-01-12,BARC,ensemble,102,temperature,15.611435633941113
wtemp_RW_model,2023-01-27,2023-01-12,BARC,ensemble,102,temperature,15.686837020399288
wtemp_RW_model,2023-01-28,2023-01-12,BARC,ensemble,102,temperature,16.11832559173141
wtemp_RW_model,2023-01-29,2023-01-12,BARC,ensemble,102,temperature,15.845460103135009
wtemp_RW_model,2023-01-30,2023-01-12,BARC,ensemble,102,temperature,16.194555458964967
wtemp_RW_model,2023-01-31,2023-01-12,BARC,ensemble,102,temperature,16.222609148128264
wtemp_RW_model,2023-02-01,2023-01-12,BARC,ensemble,102,temperature,16.465282359983263
wtemp_RW_model,2023-02-02,2023-01-12,BARC,ensemble,102,temperature,17.420586189576703
wtemp_RW_model,2023-02-03,2023-01-12,BARC,ensemble,102,temperature,20.128290988202423
wtemp_RW_model,2023-02-04,2023-01-12,BARC,ensemble,102,temperature,20.308640967734192
wtemp_RW_model,2023-02-05,2023-01-12,BARC,ensemble,102,temperature,20.26558407999932
wtemp_RW_model,2023-02-06,2023-01-12,BARC,ensemble,102,temperature,20.136044030205575
wtemp_RW_model,2023-02-07,2023-01-12,BARC,ensemble,102,temperature,20.50346387612042
wtemp_RW_model,2023-02-08,2023-01-12,BARC,ensemble,102,temperature,20.669452930744455
wtemp_RW_model,2023-02-09,2023-01-12,BARC,ensemble,102,temperature,20.71681339811757
wtemp_RW_model,2023-02-10,2023-01-12,BARC,ensemble,102,temperature,20.95948660997257
wtemp_RW_model,2023-01-13,2023-01-12,BARC,ensemble,103,temperature,16.86013919048083
wtemp_RW_model,2023-01-14,2023-01-12,BARC,ensemble,103,temperature,17.517781103431297
wtemp_RW_model,2023-01-15,2023-01-12,BARC,ensemble,103,temperature,18.174464263866668
wtemp_RW_model,2023-01-16,2023-01-12,BARC,ensemble,103,temperature,18.655401364610555
wtemp_RW_model,2023-01-17,2023-01-12,BARC,ensemble,103,temperature,18.659950554556325
wtemp_RW_model,2023-01-18,2023-01-12,BARC,ensemble,103,temperature,18.62234109817971
wtemp_RW_model,2023-01-19,2023-01-12,BARC,ensemble,103,temperature,18.53356984579678
wtemp_RW_model,2023-01-20,2023-01-12,BARC,ensemble,103,temperature,18.990975143511022
wtemp_RW_model,2023-01-21,2023-01-12,BARC,ensemble,103,temperature,19.12434279981047
wtemp_RW_model,2023-01-22,2023-01-12,BARC,ensemble,103,temperature,18.97175433046717
wtemp_RW_model,2023-01-23,2023-01-12,BARC,ensemble,103,temperature,19.03255254232218
wtemp_RW_model,2023-01-24,2023-01-12,BARC,ensemble,103,temperature,19.148570361752107
wtemp_RW_model,2023-01-25,2023-01-12,BARC,ensemble,103,temperature,18.544368573607105
wtemp_RW_model,2023-01-26,2023-01-12,BARC,ensemble,103,temperature,19.142068606124845
wtemp_RW_model,2023-01-27,2023-01-12,BARC,ensemble,103,temperature,21.77314459575763
wtemp_RW_model,2023-01-28,2023-01-12,BARC,ensemble,103,temperature,21.959737995406055
wtemp_RW_model,2023-01-29,2023-01-12,BARC,ensemble,103,temperature,22.14887863204192
wtemp_RW_model,2023-01-30,2023-01-12,BARC,ensemble,103,temperature,22.558796341918224
wtemp_RW_model,2023-01-31,2023-01-12,BARC,ensemble,103,temperature,23.57121291126115
wtemp_RW_model,2023-02-01,2023-01-12,BARC,ensemble,103,temperature,23.5185432635074
wtemp_RW_model,2023-02-02,2023-01-12,BARC,ensemble,103,temperature,23.32992930791326
wtemp_RW_model,2023-02-03,2023-01-12,BARC,ensemble,103,temperature,23.61719046398779
wtemp_RW_model,2023-02-04,2023-01-12,BARC,ensemble,103,temperature,24.008546187579878
wtemp_RW_model,2023-02-05,2023-01-12,BARC,ensemble,103,temperature,23.477526128699353
wtemp_RW_model,2023-02-06,2023-01-12,BARC,ensemble,103,temperature,23.563892547931772
wtemp_RW_model,2023-02-07,2023-01-12,BARC,ensemble,103,temperature,24.230537982008993
wtemp_RW_model,2023-02-08,2023-01-12,BARC,ensemble,103,temperature,23.87291273645286
wtemp_RW_model,2023-02-09,2023-01-12,BARC,ensemble,103,temperature,23.84886508568523
wtemp_RW_model,2023-02-10,2023-01-12,BARC,ensemble,103,temperature,23.729554637409507
wtemp_RW_model,2023-01-13,2023-01-12,BARC,ensemble,104,temperature,16.34143416408898
wtemp_RW_model,2023-01-14,2023-01-12,BARC,ensemble,104,temperature,16.388615312451915
wtemp_RW_model,2023-01-15,2023-01-12,BARC,ensemble,104,temperature,15.79725113114452
wtemp_RW_model,2023-01-16,2023-01-12,BARC,ensemble,104,temperature,16.11603545411063
wtemp_RW_model,2023-01-17,2023-01-12,BARC,ensemble,104,temperature,16.631303713374265
wtemp_RW_model,2023-01-18,2023-01-12,BARC,ensemble,104,temperature,16.68876859189594
wtemp_RW_model,2023-01-19,2023-01-12,BARC,ensemble,104,temperature,15.446441803750936
wtemp_RW_model,2023-01-20,2023-01-12,BARC,ensemble,104,temperature,15.54774960089545
wtemp_RW_model,2023-01-21,2023-01-12,BARC,ensemble,104,temperature,15.509190669893304
wtemp_RW_model,2023-01-22,2023-01-12,BARC,ensemble,104,temperature,15.632449421373122
wtemp_RW_model,2023-01-23,2023-01-12,BARC,ensemble,104,temperature,16.070819431721535
wtemp_RW_model,2023-01-24,2023-01-12,BARC,ensemble,104,temperature,15.591994535561398
wtemp_RW_model,2023-01-25,2023-01-12,BARC,ensemble,104,temperature,15.612640720389368
wtemp_RW_model,2023-01-26,2023-01-12,BARC,ensemble,104,temperature,16.005623008926683
wtemp_RW_model,2023-01-27,2023-01-12,BARC,ensemble,104,temperature,15.980577278094975
wtemp_RW_model,2023-01-28,2023-01-12,BARC,ensemble,104,temperature,16.836637242086724
wtemp_RW_model,2023-01-29,2023-01-12,BARC,ensemble,104,temperature,16.222268524808644
wtemp_RW_model,2023-01-30,2023-01-12,BARC,ensemble,104,temperature,16.248310840173595
wtemp_RW_model,2023-01-31,2023-01-12,BARC,ensemble,104,temperature,16.247403047646603
wtemp_RW_model,2023-02-01,2023-01-12,BARC,ensemble,104,temperature,16.199272383960782
wtemp_RW_model,2023-02-02,2023-01-12,BARC,ensemble,104,temperature,15.668965799094853
wtemp_RW_model,2023-02-03,2023-01-12,BARC,ensemble,104,temperature,16.140762641622782
wtemp_RW_model,2023-02-04,2023-01-12,BARC,ensemble,104,temperature,15.146797485560612
wtemp_RW_model,2023-02-05,2023-01-12,BARC,ensemble,104,temperature,15.620681481120554
wtemp_RW_model,2023-02-06,2023-01-12,BARC,ensemble,104,temperature,16.265074859639647
wtemp_RW_model,2023-02-07,2023-01-12,BARC,ensemble,104,temperature,16.984472356263836
wtemp_RW_model,2023-02-08,2023-01-12,BARC,ensemble,104,temperature,17.204298345896614
wtemp_RW_model,2023-02-09,2023-01-12,BARC,ensemble,104,temperature,16.765679453604186
wtemp_RW_model,2023-02-10,2023-01-12,BARC,ensemble,104,temperature,17.265552581399476
wtemp_RW_model,2023-01-13,2023-01-12,BARC,ensemble,105,temperature,17.39824397284218
wtemp_RW_model,2023-01-14,2023-01-12,BARC,ensemble,105,temperature,17.40298853548088
wtemp_RW_model,2023-01-15,2023-01-12,BARC,ensemble,105,temperature,16.34823608223416
wtemp_RW_model,2023-01-16,2023-01-12,BARC,ensemble,105,temperature,16.281636993619678
wtemp_RW_model,2023-01-17,2023-01-12,BARC,ensemble,105,temperature,16.174435205474676
wtemp_RW_model,2023-01-18,2023-01-12,BARC,ensemble,105,temperature,16.149901324974266
wtemp_RW_model,2023-01-19,2023-01-12,BARC,ensemble,105,temperature,16.00156263206736
wtemp_RW_model,2023-01-20,2023-01-12,BARC,ensemble,105,temperature,16.228919059052384
wtemp_RW_model,2023-01-21,2023-01-12,BARC,ensemble,105,temperature,16.438891762300187
wtemp_RW_model,2023-01-22,2023-01-12,BARC,ensemble,105,temperature,16.161830036752995
wtemp_RW_model,2023-01-23,2023-01-12,BARC,ensemble,105,temperature,16.761774490438064
wtemp_RW_model,2023-01-24,2023-01-12,BARC,ensemble,105,temperature,17.365749175536166
wtemp_RW_model,2023-01-25,2023-01-12,BARC,ensemble,105,temperature,17.886058497756725
wtemp_RW_model,2023-01-26,2023-01-12,BARC,ensemble,105,temperature,17.55017328545456
wtemp_RW_model,2023-01-27,2023-01-12,BARC,ensemble,105,temperature,17.192747710142115
wtemp_RW_model,2023-01-28,2023-01-12,BARC,ensemble,105,temperature,16.971736711470804
wtemp_RW_model,2023-01-29,2023-01-12,BARC,ensemble,105,temperature,17.718392708928306
wtemp_RW_model,2023-01-30,2023-01-12,BARC,ensemble,105,temperature,17.90693502429325
wtemp_RW_model,2023-01-31,2023-01-12,BARC,ensemble,105,temperature,18.560844542877515
wtemp_RW_model,2023-02-01,2023-01-12,BARC,ensemble,105,temperature,18.116747923817208
wtemp_RW_model,2023-02-02,2023-01-12,BARC,ensemble,105,temperature,17.91129613567221
wtemp_RW_model,2023-02-03,2023-01-12,BARC,ensemble,105,temperature,17.634234410125018
wtemp_RW_model,2023-02-04,2023-01-12,BARC,ensemble,105,temperature,17.75241011972708
wtemp_RW_model,2023-02-05,2023-01-12,BARC,ensemble,105,temperature,17.495638887137638
wtemp_RW_model,2023-02-06,2023-01-12,BARC,ensemble,105,temperature,17.27838947994502
wtemp_RW_model,2023-02-07,2023-01-12,BARC,ensemble,105,temperature,17.876089512462755
wtemp_RW_model,2023-02-08,2023-01-12,BARC,ensemble,105,temperature,17.46973494653998
wtemp_RW_model,2023-02-09,2023-01-12,BARC,ensemble,105,temperature,17.724628968416877
wtemp_RW_model,2023-02-10,2023-01-12,BARC,ensemble,105,temperature,18.110012908241227
wtemp_RW_model,2023-01-13,2023-01-12,BARC,ensemble,106,temperature,15.929856548940021
wtemp_RW_model,2023-01-14,2023-01-12,BARC,ensemble,106,temperature,16.264196427461695
wtemp_RW_model,2023-01-15,2023-01-12,BARC,ensemble,106,temperature,16.392612988299483
wtemp_RW_model,2023-01-16,2023-01-12,BARC,ensemble,106,temperature,17.08952334774984
wtemp_RW_model,2023-01-17,2023-01-12,BARC,ensemble,106,temperature,16.75871484807965
wtemp_RW_model,2023-01-18,2023-01-12,BARC,ensemble,106,temperature,16.71659639326798
wtemp_RW_model,2023-01-19,2023-01-12,BARC,ensemble,106,temperature,17.2790953271318
wtemp_RW_model,2023-01-20,2023-01-12,BARC,ensemble,106,temperature,16.960258958297487
wtemp_RW_model,2023-01-21,2023-01-12,BARC,ensemble,106,temperature,16.9593511657705
wtemp_RW_model,2023-01-22,2023-01-12,BARC,ensemble,106,temperature,16.14234312014598
wtemp_RW_model,2023-01-23,2023-01-12,BARC,ensemble,106,temperature,16.23321077644542
wtemp_RW_model,2023-01-24,2023-01-12,BARC,ensemble,106,temperature,16.27451466122687
wtemp_RW_model,2023-01-25,2023-01-12,BARC,ensemble,106,temperature,16.399453131297836
wtemp_RW_model,2023-01-26,2023-01-12,BARC,ensemble,106,temperature,16.341775035963295
wtemp_RW_model,2023-01-27,2023-01-12,BARC,ensemble,106,temperature,16.220655977286892
wtemp_RW_model,2023-01-28,2023-01-12,BARC,ensemble,106,temperature,16.705297890237354
wtemp_RW_model,2023-01-29,2023-01-12,BARC,ensemble,106,temperature,16.516354764500406
wtemp_RW_model,2023-01-30,2023-01-12,BARC,ensemble,106,temperature,16.87501646772388
wtemp_RW_model,2023-01-31,2023-01-12,BARC,ensemble,106,temperature,16.411722047706025
wtemp_RW_model,2023-02-01,2023-01-12,BARC,ensemble,106,temperature,16.65812452403677
wtemp_RW_model,2023-02-02,2023-01-12,BARC,ensemble,106,temperature,16.682615196209227
wtemp_RW_model,2023-02-03,2023-01-12,BARC,ensemble,106,temperature,16.515941039615285
wtemp_RW_model,2023-02-04,2023-01-12,BARC,ensemble,106,temperature,16.964398566499586
wtemp_RW_model,2023-02-05,2023-01-12,BARC,ensemble,106,temperature,16.815138156420968
wtemp_RW_model,2023-02-06,2023-01-12,BARC,ensemble,106,temperature,16.78295025716486
wtemp_RW_model,2023-02-07,2023-01-12,BARC,ensemble,106,temperature,16.50351177105429
wtemp_RW_model,2023-02-08,2023-01-12,BARC,ensemble,106,temperature,16.286504275409907
wtemp_RW_model,2023-02-09,2023-01-12,BARC,ensemble,106,temperature,16.321186789846273
wtemp_RW_model,2023-02-10,2023-01-12,BARC,ensemble,106,temperature,16.155594261153876
wtemp_RW_model,2023-01-13,2023-01-12,BARC,ensemble,107,temperature,16.535091030046768
wtemp_RW_model,2023-01-14,2023-01-12,BARC,ensemble,107,temperature,16.65326673964883
wtemp_RW_model,2023-01-15,2023-01-12,BARC,ensemble,107,temperature,17.104666862558112
wtemp_RW_model,2023-01-16,2023-01-12,BARC,ensemble,107,temperature,16.85965211088314
wtemp_RW_model,2023-01-17,2023-01-12,BARC,ensemble,107,temperature,15.770322192847686
wtemp_RW_model,2023-01-18,2023-01-12,BARC,ensemble,107,temperature,15.934538831932738
wtemp_RW_model,2023-01-19,2023-01-12,BARC,ensemble,107,temperature,15.944456398806741
wtemp_RW_model,2023-01-20,2023-01-12,BARC,ensemble,107,temperature,16.899760228400183
wtemp_RW_model,2023-01-21,2023-01-12,BARC,ensemble,107,temperature,17.291187345625595
wtemp_RW_model,2023-01-22,2023-01-12,BARC,ensemble,107,temperature,16.938531918982942
wtemp_RW_model,2023-01-23,2023-01-12,BARC,ensemble,107,temperature,17.362844709400946
wtemp_RW_model,2023-01-24,2023-01-12,BARC,ensemble,107,temperature,17.746700432993034
wtemp_RW_model,2023-01-25,2023-01-12,BARC,ensemble,107,temperature,17.999487432579915
wtemp_RW_model,2023-01-26,2023-01-12,BARC,ensemble,107,temperature,18.383343156172003
wtemp_RW_model,2023-01-27,2023-01-12,BARC,ensemble,107,temperature,17.775857637868274
wtemp_RW_model,2023-01-28,2023-01-12,BARC,ensemble,107,temperature,18.162628071945498
wtemp_RW_model,2023-01-29,2023-01-12,BARC,ensemble,107,temperature,17.975722112294502
wtemp_RW_model,2023-01-30,2023-01-12,BARC,ensemble,107,temperature,18.46686134029104
wtemp_RW_model,2023-01-31,2023-01-12,BARC,ensemble,107,temperature,18.50543732992382
wtemp_RW_model,2023-02-01,2023-01-12,BARC,ensemble,107,temperature,18.92744274278727
wtemp_RW_model,2023-02-02,2023-01-12,BARC,ensemble,107,temperature,18.780281838836324
wtemp_RW_model,2023-02-03,2023-01-12,BARC,ensemble,107,temperature,18.601337976303917
wtemp_RW_model,2023-02-04,2023-01-12,BARC,ensemble,107,temperature,19.233886188158912
wtemp_RW_model,2023-02-05,2023-01-12,BARC,ensemble,107,temperature,19.373635423405727
wtemp_RW_model,2023-02-06,2023-01-12,BARC,ensemble,107,temperature,19.41134335748295
wtemp_RW_model,2023-02-07,2023-01-12,BARC,ensemble,107,temperature,19.375263942465608
wtemp_RW_model,2023-02-08,2023-01-12,BARC,ensemble,107,temperature,18.931167323405298
wtemp_RW_model,2023-02-09,2023-01-12,BARC,ensemble,107,temperature,19.232029568483107
wtemp_RW_model,2023-02-10,2023-01-12,BARC,ensemble,107,temperature,19.192985608620933
wtemp_RW_model,2023-01-13,2023-01-12,BARC,ensemble,108,temperature,15.901769857214243
wtemp_RW_model,2023-01-14,2023-01-12,BARC,ensemble,108,temperature,15.378690917269555
wtemp_RW_model,2023-01-15,2023-01-12,BARC,ensemble,108,temperature,15.138943494203918
wtemp_RW_model,2023-01-16,2023-01-12,BARC,ensemble,108,temperature,14.867539325106538
wtemp_RW_model,2023-01-17,2023-01-12,BARC,ensemble,108,temperature,14.992424698821585
wtemp_RW_model,2023-01-18,2023-01-12,BARC,ensemble,108,temperature,14.734889577343255
